S.No,Tag UID,Cluster,Plant,Line,Plant SAP Code,Section,Section Number,Equipment Group,Equipment Subtype,Tag Name,Source Item ID,Path,Address,Description,Unit Of Measurement,Min,Max,UCL,LCL,Tag Type,Data Source,Variable Type,Location,Control Variable,Feeder Variable,Variable Group,Criticality,Sampling Interval,Process,Mechanical,E_I,Quality,Safety,Environmental,Cutoff,Make_Supplier,Delta Minimum,Historian Code,KPI
,W-GCW1-RM1-J-PV-R1U01M1_J1,West,GCW,1,GW01,Raw Mill,1,Conveyor,Bucket Elevator,R1U01M1_J1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:R1U01M1_J1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:R1U01M1_J1?Value,,R1U01M1 REJECT BUCKET ELEV KW,kW,0,160.0,,,Analog,Sensor,Power,,,,PV,High,3s,1.0,,1.0,,,,,,,,1.0
,W-GCW1-RM1-P-PV-R1U08_P1,West,GCW,1,GW01,Raw Mill,1,Mill,Others,R1U08_P1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:R1U08_P1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:R1U08_P1?Value,,NEW AUTO SAMPLER DRAFT,mm,0,300.0,,,Analog,Sensor,Pressure,,,,PV,High,3s,1.0,1.0,,,,,,,,,
,W-GCW1-RM1-O-PV-REC_ACD,West,GCW,1,GW01,Raw Mill,1,Mill,Others,REC_ACD,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:REC_ACD?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:REC_ACD?Value,,ANTI COLLISION  SENSOR AT REC-1,meter,0,250.0,,,Analog,Sensor,Others,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-I-PV-REC_CHAIN_I1,West,GCW,1,GW01,Raw Mill,1,Conveyor,Chain Conveyor,REC_CHAIN_I1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:REC_CHAIN_I1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:REC_CHAIN_I1?Value,,CHAIN CURRENT,Amps,0,210.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,W-GCW1-RM1-T-PV-REC_PLC_ROOM_TEMP,West,GCW,1,GW01,Raw Mill,1,Mill,Others,REC_PLC_ROOM_TEMP,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:REC_PLC_ROOM_TEMP?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:REC_PLC_ROOM_TEMP?Value,,REC PLC ROOM TEMPERATURE,Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-O-PV-REC_SKEW_POT_FB,West,GCW,1,GW01,Raw Mill,1,Mill,Others,REC_SKEW_POT_FB,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:REC_SKEW_POT_FB?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:REC_SKEW_POT_FB?Value,,SKEW POTONTIOMETER FEEDBACK,mm,0,300.0,,,Analog,Sensor,Others,,,,PV,High,3s,1.0,1.0,,,,,,,,,
,W-GCW1-RM1-O-PV-RIM03LRS_LVL_TIME,West,GCW,1,GW01,Raw Mill,1,Mill,Others,RIM03LRS_LVL_TIME,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RIM03LRS_LVL_TIME?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RIM03LRS_LVL_TIME?Value,,RIM03LRS_LVL_TIME,Sec,0,3600.0,,,Analog,Sensor,Others,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-O-PV-RIS19LRS_LVL_TIME,West,GCW,1,GW01,Raw Mill,1,Mill,Others,RIS19LRS_LVL_TIME,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RIS19LRS_LVL_TIME?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RIS19LRS_LVL_TIME?Value,,RIS19LRS_LVL TRIP TIME,Sec,0,3600.0,,,Analog,Sensor,Others,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-J-PV-RM_CLR_DCVOLT,West,GCW,1,GW01,Raw Mill,1,Mill,Others,RM_CLR_DCVOLT,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RM_CLR_DCVOLT?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RM_CLR_DCVOLT?Value,,RM & COOLER DC SUPPLY VOLTAGE,Volt,0,150.0,,,Analog,Sensor,Power,,,,PV,Medium,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-J-PV-RM_HT_INCMR_MW,West,GCW,1,GW01,Raw Mill,1,Mill,Others,RM_HT_INCMR_MW,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RM_HT_INCMR_MW?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RM_HT_INCMR_MW?Value,,HT INCOMER MEGAWATT,MW,0,13.7,,,Analog,Sensor,Power,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-T-PV-RM_HYD_PLCROOM_TEMP,West,GCW,1,GW01,Raw Mill,1,Hydraullic System,Others,RM_HYD_PLCROOM_TEMP,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RM_HYD_PLCROOM_TEMP?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RM_HYD_PLCROOM_TEMP?Value,,HYD PLC ROOM TEMP,Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-T-PV-RM_PLC_ROOMTEMP,West,GCW,1,GW01,Raw Mill,1,Mill,Others,RM_PLC_ROOMTEMP,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RM_PLC_ROOMTEMP?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RM_PLC_ROOMTEMP?Value,,RM PLC ROOM TEMP.,Deg C,0,150.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-O-PV-RM_TOTAL_FEED,West,GCW,1,GW01,Raw Mill,1,Mill,Others,RM_TOTAL_FEED,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RM_TOTAL_FEED?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RM_TOTAL_FEED?Value,,RM TOTAL FEED,%,0,100.0,,,Analog,Sensor,Others,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-F-PV-RO_TO_RWT1,West,GCW,1,GW01,Cooler,1,Cooler,Others,RO_TO_RWT1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RO_TO_RWT1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RO_TO_RWT1?Value,,RO TO RWT-1,m3/hr,0,270.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-PH1-F-PV-RO_TO_RWT2,West,GCW,1,GW01,PreHeater,1,PreHeater,Others,RO_TO_RWT2,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RO_TO_RWT2?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RO_TO_RWT2?Value,,RO TO RWT-2(PH2 WTR TANK) (MANAS),m3/hr,0,300.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-PH1-F-PV-RWP_TO_COLONY,West,GCW,1,GW01,PreHeater,1,PreHeater,Others,RWP_TO_COLONY,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RWP_TO_COLONY?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RWP_TO_COLONY?Value,,RWP TO COLONY(PH2 WTR TANK) (MANAS),m3/hr,0,900.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-F-PV-RWP_TO_PH1,West,GCW,1,GW01,Cooler,1,Cooler,Others,RWP_TO_PH1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RWP_TO_PH1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RWP_TO_PH1?Value,,RWP TO RWT (PH1 WTR TANK TOP) (MANAS),m3/hr,0,1270.0,,,Analog,Sensor,Flow,Top,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-F-PV-RWPMPH2_F1,West,GCW,1,GW01,Cooler,1,Cooler,Others,RWPMPH2_F1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RWPMPH2_F1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RWPMPH2_F1?Value,,PH-II RWT TO MINES (PH2 WTR TANK) (INCONEL),m3/hr,0,100.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-PH1-F-PV-RWT_TO_RWP,West,GCW,1,GW01,PreHeater,1,PreHeater,Others,RWT_TO_RWP,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RWT_TO_RWP?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RWT_TO_RWP?Value,,RWP TO RWT-2(PH2 WTR TANK) (MANAS),m3/hr,0,1150.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-F-PV-RWT1_TO_CM,West,GCW,1,GW01,Cooler,1,Cooler,Others,RWT1_TO_CM,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RWT1_TO_CM?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RWT1_TO_CM?Value,,RWT TO CM (PH1 WTR TANK TOP) (MANAS),m3/hr,0,315.0,,,Analog,Sensor,Flow,Top,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-F-PV-RWT1_TO_PLANT,West,GCW,1,GW01,Cooler,1,Cooler,Others,RWT1_TO_PLANT,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RWT1_TO_PLANT?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RWT1_TO_PLANT?Value,,RWT TO PLANT (PH1 WTR TANK TOP) (MANAS),m3/hr,0,1270.0,,,Analog,Sensor,Flow,Top,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-PH1-F-PV-RWT2_TO_RWP,West,GCW,1,GW01,PreHeater,1,PreHeater,Others,RWT2_TO_RWP,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:RWT2_TO_RWP?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:RWT2_TO_RWP?Value,,RWT2 TO POND (PH2 WTR TANK) (MANAS),m3/hr,0,1270.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-PP5-L-PV-SBLC1_WZ,West,GCW,1,GW01,Packing Plant,5,Storage,Bin,SBLC1_WZ,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SBLC1_WZ?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SBLC1_WZ?Value,,BIN1,Tons,0,42.0,,,Analog,Sensor,Level,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-PP5-L-PV-SBLC2_WZ,West,GCW,1,GW01,Packing Plant,5,Storage,Bin,SBLC2_WZ,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SBLC2_WZ?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SBLC2_WZ?Value,,BIN2,Tons,0,36.0,,,Analog,Sensor,Level,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-PP1-P-PV-SC09_CMP_PR,West,GCW,1,GW01,Packing Plant,1,Conveyor,Screw Conveyor,SC09_CMP_PR,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SC09_CMP_PR?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SC09_CMP_PR?Value,,SC09 CMP PR,Bar,0,16.0,,,Analog,Sensor,Pressure,,,,PV,Medium,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-F-PV-SWA01_F1,West,GCW,1,GW01,Raw Mill,1,Feeder,Weigh Feeder,SWA01_F1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWA01_F1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWA01_F1?Value,,SWEETENER WEIGH FEEDER-1 TPH,TPH,0,150.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,1.0
,W-GCW1-RM1-I-PV-SWA01_I1,West,GCW,1,GW01,Raw Mill,1,Feeder,Weigh Feeder,SWA01_I1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWA01_I1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWA01_I1?Value,,SWEETENER WEIGH FEEDER-1 CURRENT,Amps,0,7.2,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,W-GCW1-RM1-R-PV-SWA01_S1,West,GCW,1,GW01,Raw Mill,1,Feeder,Weigh Feeder,SWA01_S1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWA01_S1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWA01_S1?Value,,SWEETENER WEIGH FEEDER-1 SPEED,%,0,100.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-F-PV-SWA02_F1,West,GCW,1,GW01,Raw Mill,1,Feeder,Weigh Feeder,SWA02_F1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWA02_F1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWA02_F1?Value,,SWEETENER WEIGH FEEDER-2 TPH,TPH,0,150.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,1.0
,W-GCW1-RM1-I-PV-SWA02_I1,West,GCW,1,GW01,Raw Mill,1,Feeder,Weigh Feeder,SWA02_I1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWA02_I1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWA02_I1?Value,,SWEETENER WEIGH FEEDER-2 CURRENT,Amps,0,7.2,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,W-GCW1-RM1-F-FSP-SWA02_OP_SP,West,GCW,1,GW01,Raw Mill,1,Mill,Others,SWA02_OP_SP,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWA02_OP_SP?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWA02_OP_SP?Value,,MANUAL SETPOINT,TPH,0,100.0,,,Analog,Sensor,Flow,,,,Feeder SP,Medium,3s,1.0,,,,,,,,,,1.0
,W-GCW1-RM1-R-PV-SWA02_S1,West,GCW,1,GW01,Raw Mill,1,Feeder,Weigh Feeder,SWA02_S1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWA02_S1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWA02_S1?Value,,SWEETENER WEIGH FEEDER-2 SPEED,%,0,100.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-R-PV-SWBRU1_S1,West,GCW,1,GW01,Raw Mill,1,Mill,Others,SWBRU1_S1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWBRU1_S1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWBRU1_S1?Value,,SWEETNER BULK RECEV UNIT VFD-1 SPEED FEEDBACK,%,0,100.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-R-PV-SWBRU2_S1,West,GCW,1,GW01,Raw Mill,1,Mill,Others,SWBRU2_S1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWBRU2_S1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWBRU2_S1?Value,,SWEETNER BULK RECEV UNIT VFD-2 SPEED,%,0,100.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-F-PV-SWBW1_F1,West,GCW,1,GW01,Raw Mill,1,Mill,Belt Conveyor,SWBW1_F1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWBW1_F1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWBW1_F1?Value,,SWEETENER BELT WEIGHER (SWJ01) TPH,TPH,0,500.0,,,Analog,Sensor,Flow,,,,PV,High,3s,1.0,,,,,,,,,,1.0
,W-GCW1-RM1-L-PV-SWL01_L2,West,GCW,1,GW01,Raw Mill,1,Storage,Hopper,SWL01_L2,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWL01_L2?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWL01_L2?Value,,SWL01 HOPPER CONT LEVEV (VEGA),meter,0,14.0,,,Analog,Sensor,Level,,,,PV,Medium,3s,1.0,,,,,,,,,,
,W-GCW1-RM1-L-PV-SWL02_L2,West,GCW,1,GW01,Raw Mill,1,Storage,Hopper,SWL02_L2,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:SWL02_L2?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:SWL02_L2?Value,,SWL02 HOPPER CONT LEVEV (VEGA),meter,0,14.0,,,Analog,Sensor,Level,,,,PV,Medium,3s,1.0,,,,,,,,,,
,W-GCW1-KM1-J-PV-TPP_GRID_EXP_IMP,West,GCW,1,GW01,Coal Mill,1,Mill,Others,TPP_GRID_EXP_IMP,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:TPP_GRID_EXP_IMP?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:TPP_GRID_EXP_IMP?Value,,GRID EXPORT/ IMPORT,MW,0,100.0,,,Analog,Sensor,Power,,,,PV,Low,3s,1.0,,,,,,,,,,
,W-GCW1-KM1-J-PV-TPP_TG1_MW,West,GCW,1,GW01,Coal Mill,1,Mill,Others,TPP_TG1_MW,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:TPP_TG1_MW?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:TPP_TG1_MW?Value,,TG-1 MW,MW,0,100.0,,,Analog,Sensor,Power,,,,PV,Low,3s,1.0,,,,,,,,,,
,W-GCW1-KM1-J-PV-TPP_TG2_MW,West,GCW,1,GW01,Coal Mill,1,Mill,Others,TPP_TG2_MW,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:TPP_TG2_MW?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:TPP_TG2_MW?Value,,TG-2 MW,MW,0,100.0,,,Analog,Sensor,Power,,,,PV,Low,3s,1.0,,,,,,,,,,
,W-GCW1-KM1-J-PV-TPP_TG3_MW,West,GCW,1,GW01,Coal Mill,1,Mill,Others,TPP_TG3_MW,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:TPP_TG3_MW?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:TPP_TG3_MW?Value,,TG-3 MW,MW,0,100.0,,,Analog,Sensor,Power,,,,PV,Low,3s,1.0,,,,,,,,,,
,W-GCW1-KM1-J-PV-TPP_TG4_MW,West,GCW,1,GW01,Coal Mill,1,Mill,Others,TPP_TG4_MW,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:TPP_TG4_MW?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:TPP_TG4_MW?Value,,TG-4 MW,MW,0,100.0,,,Analog,Sensor,Power,,,,PV,Low,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-I-PV-U1J01_I1,West,GCW,1,GW01,Cooler,1,Conveyor,Deep Pan Conveyor,U1J01_I1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:U1J01_I1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:U1J01_I1?Value,,DPC-1 CURRENT,Amps,0,300.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,W-GCW1-CL1-T-PV-U1J01_T1,West,GCW,1,GW01,Cooler,1,Conveyor,Deep Pan Conveyor,U1J01_T1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:U1J01_T1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:U1J01_T1?Value,,CLINCKER TEMP. (DPC-1),Deg C,0,500.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-I-PV-U1J02_I1,West,GCW,1,GW01,Cooler,1,Conveyor,Deep Pan Conveyor,U1J02_I1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:U1J02_I1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:U1J02_I1?Value,,STOCK PILE-DPC CURRENT,Amps,0,150.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,W-GCW1-CL1-I-PV-U1J02_I2,West,GCW,1,GW01,Cooler,1,Conveyor,Deep Pan Conveyor,U1J02_I2,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:U1J02_I2?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:U1J02_I2?Value,,"Stk.Pile DPC,Current",Amps,0,14.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,W-GCW1-CL1-R-PV-U1J02_S1,West,GCW,1,GW01,Cooler,1,Conveyor,Deep Pan Conveyor,U1J02_S1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:U1J02_S1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:U1J02_S1?Value,,"Stk.Pile DPC , Speed",%,0,100.0,,,Analog,Sensor,Speed,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-I-PV-U1J08_I1,West,GCW,1,GW01,Cooler,1,Conveyor,Deep Pan Conveyor,U1J08_I1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:U1J08_I1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:U1J08_I1?Value,,DPC-2 CURRENT,Amps,0,150.0,,,Analog,Sensor,Current,,,,PV,High,3s,1.0,,1.0,,,,,,,,
,W-GCW1-CL1-L-PV-U1L10_W1,West,GCW,1,GW01,Cooler,1,Storage,Silo,U1L10_W1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:U1L10_W1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:U1L10_W1?Value,,T'FER SILO CONT.(FILLING) LEVEL,meter,0,20.0,,,Analog,Sensor,Level,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-L-PV-U1L11_W1,West,GCW,1,GW01,Cooler,1,Storage,Silo,U1L11_W1,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:U1L11_W1?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:U1L11_W1?Value,,CLINKER SILO CONT.(FILLING) LVL,meter,0,40.0,,,Analog,Sensor,Level,,,,PV,High,3s,1.0,,,,,,,,,,
,W-GCW1-CL1-T-PV-W1_B56T2,West,GCW,1,GW01,Cooler,1,Kiln,Ducts+TA Duct,W1_B56T2,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:W1_B56T2?Value,ECS4244SVR01.opc.tcp://localhost:26080/ua/flsopcserver.ns=2;s=1:W1_B56T2?Value,,TA DUCT TEMP,Deg C,0,1000.0,,,Analog,Sensor,Temperature,,,,PV,High,3s,1.0,,,,,,,,,,
